session,device_key,gdi_name,manufacturer,model,serial,width_cm,height_cm,diagonal_in,screen_area_cm2,logical_units_per_cm,normalized_canvas_width,normalized_canvas_height,godot_screen_index,trial,size_sequence_position,condition_sequence_position,tree_size,condition,resource_nodes,rendered_cards,decorators,context_retention_ratio,cards_in_viewport_before_fit,viewport_coverage_before_fit_ratio,cards_in_viewport_after_fit,fit_viewport_coverage_ratio,fit_zoom,bounds_area_cm2,graph_to_screen_area_ratio,card_area_cm2,overlap_pairs,min_parent_child_gap_px,information_fields,dimmed_cards,target_in_viewport,target_center_error_ratio,interaction_ms,engine_version,renderer,gpu
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,1,4,61,Subtree Focus,61,7,10,0.13725490196078,0,0.0,7,1.0,0.22678910195827,3959.77714285714,5.29381970970206,159.864489795918,0,163.0,2,0,false,-1.0,49.067,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,1,5,61,Context Collapse,61,11,10,0.2156862745098,0,0.0,11,1.0,0.10000000149012,9387.80571428571,12.5505423987777,253.062857142857,0,163.0,2,0,false,-1.0,64.323,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,1,6,61,Baseline,61,51,10,1.0,0,0.0,39,0.76470588235294,0.10000000149012,17003.4481632653,22.7318825712103,2917.31428571429,0,60.0,6,0,false,3.05150009703537,149.466,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,2,1,121,Optimized Overview,121,101,20,1.0,0,0.0,37,0.36633663366337,0.10000000149012,30289.2424489796,40.4936396376733,559.52612244898,0,242.5,1,0,false,9.19754517955029,146.81,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,2,2,121,Optimized Search,121,101,20,1.0,6,0.05940594059406,37,0.36633663366337,0.10000000149012,30289.2424489796,40.4936396376733,559.52612244898,0,242.5,1,100,true,0.00499796051416,155.331,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,2,3,121,Subtree Focus,121,13,20,0.12871287128713,0,0.0,13,1.0,0.10000000149012,11790.9385714286,15.7632868601986,289.76,0,163.0,2,0,false,18.3950903591006,98.318,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,2,4,121,Context Collapse,121,11,20,0.10891089108911,0,0.0,3,0.27272727272727,0.10000000149012,20351.2285714286,27.2075248281131,255.102040816327,0,163.0,2,0,false,-1.0,95.981,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,2,5,121,Baseline,121,101,20,1.0,0,0.0,37,0.36633663366337,0.10000000149012,35579.5444897959,47.566235948925,5783.6,0,60.0,6,0,false,18.4305948442263,286.373,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,2,6,121,Compact Cards,121,101,20,1.0,0,0.0,37,0.36633663366337,0.10000000149012,31716.5681632653,42.4018290952745,2238.10448979592,0,163.0,2,0,false,18.3950903591006,118.614,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,3,1,241,Optimized Search,241,202,39,1.0,6,0.02970297029703,37,0.18316831683168,0.10000000149012,72814.5591836735,97.3456673578522,1122.84081632653,0,242.5,1,201,true,0.00499796051416,399.728,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,3,2,241,Subtree Focus,241,17,39,0.08415841584158,0,0.0,14,0.82352941176471,0.10000000149012,45582.8906632653,60.9396934000873,385.885714285714,0,163.0,2,0,false,-1.0,271.448,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,3,3,241,Context Collapse,241,14,39,0.06930693069307,0,0.0,7,0.5,0.10000000149012,56952.2130612245,76.1393222743643,330.715102040816,0,163.0,2,0,false,-1.0,161.868,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,3,4,241,Baseline,241,202,39,1.0,0,0.0,37,0.18316831683168,0.10000000149012,87050.4,116.377540106952,11564.3771428571,0,60.0,6,0,false,24.7211231465955,719.483,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,3,5,241,Compact Cards,241,202,39,1.0,0,0.0,37,0.18316831683168,0.10000000149012,75560.5730612245,101.01680890538,4491.36326530612,0,163.0,2,0,false,24.684469576798,248.492,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,3,6,241,Optimized Overview,241,202,39,1.0,0,0.0,37,0.18316831683168,0.10000000149012,72814.5591836735,97.3456673578522,1122.84081632653,0,242.5,1,0,false,12.342234788399,352.479,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,4,1,364,Subtree Focus,364,43,59,0.14098360655738,0,0.0,37,0.86046511627907,0.10000000149012,64295.582755102,85.9566614373022,962.218775510204,0,163.0,2,0,false,-1.0,839.389,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,4,2,364,Context Collapse,364,11,59,0.03606557377049,0,0.0,4,0.36363636363636,0.10000000149012,70653.8357142857,94.456999618029,259.251428571429,0,163.0,2,0,false,-1.0,238.019,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,4,3,364,Baseline,364,305,59,1.0,0,0.0,37,0.12131147540984,0.10000000149012,137730.976326531,184.132321292153,17461.76,0,60.0,6,0,false,57.0411915710549,1186.873,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,4,4,364,Compact Cards,364,305,59,1.0,0,0.0,37,0.12131147540984,0.10000000149012,114576.271020408,153.176832914984,6794.7012244898,0,163.0,2,0,false,57.0079759584712,477.781,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,4,5,364,Optimized Overview,364,305,59,1.0,0,0.0,37,0.12131147540984,0.10000000149012,110501.232653061,147.728920659173,1698.67530612245,0,242.5,1,0,false,28.5039879792356,729.699,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,4,6,364,Optimized Search,364,305,59,1.0,6,0.01967213114754,37,0.12131147540984,0.10000000149012,110501.232653061,147.728920659173,1698.67530612245,0,242.5,1,304,true,0.00499796051416,760.79,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,5,1,31,Context Collapse,31,8,5,0.30769230769231,0,0.0,8,1.0,0.18666027486324,3752.9012244898,5.01724762632326,185.164897959184,0,163.0,2,0,false,-1.0,49.635,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
2026-08-23_three_displays,BOE0CD1_UID512,\\.\DISPLAY1,BOE,BOE0CD1,65441,34.0,22.0,15.9436667175721,748.0,35.0,1190,770,0,2,5,2,31,Baseline,31,26,5,1.0,0,0.0,26,1.0,0.1402812898159,7207.53632653061,9.63574375204627,1487.86285714286,0,60.0,6,0,false,3.48553103911513,82.719,4.6-stable (official),gl_compatibility,NVIDIA GeForce RTX 5070 Laptop GPU
